user_id,role,target_date,days_visible,timeline
SUB301,Teller,2026-09-21,1,"2026-09-21 09:05:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.222 | known_ip=1
2026-09-21 14:32:59 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-21 16:55:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-22 09:19:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-22 10:46:37 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-22 11:40:16 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-22 12:20:48 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-22 12:46:04 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-22 13:00:03 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-22 14:57:04 | event=download | records=0 | download=10 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-22 15:50:43 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-22 16:49:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1"
SUB339,CustomerService,2026-09-23,3,"2026-09-21 09:13:01 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-21 09:17:45 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-21 09:18:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-21 09:57:44 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-21 10:05:53 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-21 10:58:24 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-21 11:02:57 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-21 11:19:40 | event=download | records=0 | download=9 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-21 13:30:05 | event=download | records=0 | download=6 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-21 14:24:36 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-21 14:30:12 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-21 14:32:59 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-21 16:55:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-22 09:19:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-22 10:46:37 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-22 11:40:16 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-22 12:20:48 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-22 12:46:04 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-22 13:00:03 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-22 14:57:04 | event=download | records=0 | download=10 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-22 15:50:43 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-22 16:49:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-23 09:07:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-23 09:13:45 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-23 09:44:00 | event=download | records=0 | download=1 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-23 10:47:28 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-23 11:13:48 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-23 11:50:33 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-23 12:31:14 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-23 13:28:36 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-23 14:49:07 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-23 15:12:10 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-23 16:01:47 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-23 16:05:00 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-23 16:10:00 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-23 16:15:00 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-23 16:46:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1"
SUB339,CustomerService,2026-09-24,4,"2026-09-21 09:13:01 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-21 09:17:45 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-21 09:18:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-21 09:57:44 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-21 10:05:53 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-21 10:58:24 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-21 11:02:57 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-21 11:19:40 | event=download | records=0 | download=9 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-21 13:30:05 | event=download | records=0 | download=6 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-21 14:24:36 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-21 14:30:12 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-21 14:32:59 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-21 16:55:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-22 09:19:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-22 10:46:37 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-22 11:40:16 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-22 12:20:48 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-22 12:46:04 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-22 13:00:03 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-22 14:57:04 | event=download | records=0 | download=10 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-22 15:50:43 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-22 16:49:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-23 09:07:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-23 09:13:45 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-23 09:44:00 | event=download | records=0 | download=1 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-23 10:47:28 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-23 11:13:48 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-23 11:50:33 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-23 12:31:14 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-23 13:28:36 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-23 14:49:07 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-23 15:12:10 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-23 16:01:47 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-23 16:05:00 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-23 16:10:00 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-23 16:15:00 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-23 16:46:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-24 09:09:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-24 09:45:57 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-24 10:43:17 | event=download | records=0 | download=8 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-24 11:35:32 | event=download | records=0 | download=10 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-24 11:47:28 | event=download | records=0 | download=10 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-24 11:51:42 | event=download | records=0 | download=9 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-24 11:59:03 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-24 12:07:07 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-24 16:05:00 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-24 16:10:00 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-24 16:11:42 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-24 16:15:00 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-24 16:15:08 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-24 16:20:00 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-24 16:28:13 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-24 16:37:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1"
SUB339,CustomerService,2026-09-25,5,"2026-09-21 09:13:01 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-21 09:17:45 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-21 09:18:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-21 09:57:44 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-21 10:05:53 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-21 10:58:24 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-21 11:02:57 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-21 11:19:40 | event=download | records=0 | download=9 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-21 13:30:05 | event=download | records=0 | download=6 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-21 14:24:36 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-21 14:30:12 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-21 14:32:59 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-21 16:55:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-22 09:19:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-22 10:46:37 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-22 11:40:16 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-22 12:20:48 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-22 12:46:04 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-22 13:00:03 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-22 14:57:04 | event=download | records=0 | download=10 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-22 15:50:43 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-22 16:49:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-23 09:07:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-23 09:13:45 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-23 09:44:00 | event=download | records=0 | download=1 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-23 10:47:28 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-23 11:13:48 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-23 11:50:33 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-23 12:31:14 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-23 13:28:36 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-23 14:49:07 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-23 15:12:10 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-23 16:01:47 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-23 16:05:00 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-23 16:10:00 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-23 16:15:00 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-23 16:46:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-24 09:09:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-24 09:45:57 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-24 10:43:17 | event=download | records=0 | download=8 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-24 11:35:32 | event=download | records=0 | download=10 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-24 11:47:28 | event=download | records=0 | download=10 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-24 11:51:42 | event=download | records=0 | download=9 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-24 11:59:03 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-24 12:07:07 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-24 16:05:00 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-24 16:10:00 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-24 16:11:42 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-24 16:15:00 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-24 16:15:08 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-24 16:20:00 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-24 16:28:13 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-24 16:37:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-25 09:09:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-25 09:50:29 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-25 10:02:39 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-25 12:17:51 | event=download | records=0 | download=7 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-25 13:48:00 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-25 13:54:46 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-25 14:00:29 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-25 14:46:18 | event=download | records=0 | download=8 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-25 14:56:42 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-25 16:05:00 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-25 16:10:00 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-25 16:15:00 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-25 16:20:00 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-25 16:25:00 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1
2026-09-25 16:44:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.4.116 | known_ip=1"
SUB340,CustomerService,2026-09-21,1,"2026-09-21 09:04:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 10:37:41 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 10:48:10 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 11:15:31 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 11:43:31 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 12:21:53 | event=download | records=0 | download=2 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 12:35:39 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 13:15:24 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 13:17:23 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 14:32:47 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 16:50:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1"
SUB340,CustomerService,2026-09-22,2,"2026-09-21 09:04:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 10:37:41 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 10:48:10 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 11:15:31 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 11:43:31 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 12:21:53 | event=download | records=0 | download=2 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 12:35:39 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 13:15:24 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 13:17:23 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 14:32:47 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 16:50:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 09:05:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 09:24:16 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 10:44:27 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 10:50:56 | event=customer_access | records=2 | download=0 | failed_login=0 | account=VIP | ip=10.3.1.249 | known_ip=1
2026-09-22 11:42:24 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 11:58:31 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 12:03:35 | event=download | records=0 | download=10 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 12:58:46 | event=download | records=0 | download=1 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 13:36:04 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 14:17:03 | event=download | records=0 | download=7 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 15:21:58 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 15:25:33 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 15:53:40 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 16:43:18 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 16:49:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1"
SUB340,CustomerService,2026-09-23,3,"2026-09-21 09:04:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 10:37:41 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 10:48:10 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 11:15:31 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 11:43:31 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 12:21:53 | event=download | records=0 | download=2 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 12:35:39 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 13:15:24 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 13:17:23 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 14:32:47 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 16:50:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
